station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
2201107,2201107,武蔵大和,,,22011,13,189-0025,東村山市廻田町３-９-１９,139.444008,35.756427,,,0,2201107
2201108,2200601,西武遊園地,,,22011,13,189-0026,東村山市多摩湖町３-１５-１８,139.442747,35.765881,,,0,2201108
2201201,1131221,武蔵境,,,22012,13,180-0022,武蔵野市境１丁目,139.543402,35.702083,,,0,2201201
2201202,2201202,新小金井,,,22012,13,184-0011,小金井市東町４-２４-１,139.526603,35.695908,,,0,2201202
2201203,2201203,多磨,,,22012,13,183-0004,府中市紅葉丘３-４２-２,139.51713,35.676821,,,0,2201203
2201204,2201204,白糸台,,,22012,13,183-0011,府中市白糸台２-７１-６,139.509862,35.666517,,,0,2201204
2201205,2201205,競艇場前,,,22012,13,183-0013,府中市小柳町４-１０-１１,139.499721,35.656232,,,0,2201205
2201206,2201206,是政,,,22012,13,183-0014,府中市是政５-８-２,139.488592,35.656242,,,0,2201206
2300101,2300101,京成上野,,,23001,13,,東京都台東区上野公園1-60,139.773571,35.711232,,,0,2300101
2300102,1130218,日暮里,,,23001,13,,東京都荒川区西日暮里二丁目,139.771287,35.727908,,,0,2300102
2300103,2300103,新三河島,,,23001,13,116-0013,荒川区西日暮里６-２-１,139.773834,35.73714,,,0,2300103
2300104,2300104,町屋,,,23001,13,116-0001,荒川区町屋１丁目,139.781499,35.742354,,,0,2300104
2300105,2300105,千住大橋,,,23001,13,120-0038,足立区千住橋戸町１１-１,139.796934,35.74243,,,0,2300105
2300106,2100208,京成関屋,,,23001,13,120-0023,足立区千住曙町２-２,139.81183,35.744008,,,0,2300106
2300107,2300107,堀切菖蒲園,,,23001,13,124-0006,葛飾区堀切５-１-１,139.827545,35.747649,,,0,2300107
2300108,2300108,お花茶屋,,,23001,13,124-0005,葛飾区宝町２-３７-１,139.83988,35.747585,,,0,2300108
2300109,2300109,青砥,,,23001,13,,東京都葛飾区青戸三丁目36番1号,139.856292,35.745883,,,0,2300109
2300110,2300110,京成高砂,,,23001,13,,東京都葛飾区高砂五丁目28-1,139.866875,35.750932,,,0,2300110
2300111,2300111,京成小岩,,,23001,13,133-0051,江戸川区北小岩２-１０-９,139.88371,35.742158,,,0,2300111
2300112,2300112,江戸川,,,23001,13,133-0051,江戸川区北小岩３-２４-１５,139.896226,35.737723,,,0,2300112
2300113,2300113,国府台,,,23001,12,272-0034,市川市市川３-３０-１,139.90322,35.736301,,,0,2300113
2300114,2300114,市川真間,,,23001,12,272-0826,市川市真間１-１１-１,139.911717,35.73121,,,0,2300114
2300115,2300115,菅野,,,23001,12,272-0824,市川市菅野２-７-１,139.919413,35.728272,,,0,2300115
2300116,1131328,京成八幡,,,23001,12,272-0021,市川市八幡３-２-１,139.92816,35.723811,,,0,2300116
2300117,2300117,鬼越,,,23001,12,272-0022,市川市鬼越１-４-５,139.937932,35.719776,,,0,2300117
2300118,2300118,京成中山,,,23001,12,273-0035,船橋市本中山１-９-１,139.944203,35.716998,,,0,2300118
2300119,2300119,東中山,,,23001,12,273-0036,船橋市東中山２-２-２２,139.952683,35.714385,,,0,2300119
2300120,2300120,京成西船,,,23001,12,273-0031,船橋市西船４-１５-２７,139.958863,35.711627,,,0,2300120
2300121,2300121,海神,,,23001,12,273-0021,船橋市海神５-１-２２,139.971888,35.705888,,,0,2300121
2300122,1131331,京成船橋,,,23001,12,273-0005,船橋市本町１-５-１,139.985451,35.700161,,,0,2300122
2300123,2300123,大神宮下,,,23001,12,273-0003,船橋市宮本２-９-９,139.991431,35.693945,,,0,2300123
2300124,2300124,船橋競馬場,,,23001,12,273-0003,船橋市宮本８-４２-１,139.997998,35.689606,,,0,2300124
2300125,2300125,谷津,,,23001,12,275-0026,習志野市谷津５-４-５,140.007658,35.685257,,,0,2300125
2300126,2300126,京成津田沼,,,23001,12,275-0016,習志野市津田沼３-１-１,140.024823,35.68364,,,0,2300126
2300127,2300127,京成大久保,,,23001,12,275-0012,習志野市本大久保３-１０-１,140.048629,35.686016,,,0,2300127
2300128,2300128,実籾,,,23001,12,275-0002,習志野市実籾町１-１-１,140.068289,35.686852,,,0,2300128
2300129,2300129,八千代台,,,23001,12,276-0031,八千代市八千代台北１,140.090942,35.701465,,,0,2300129
2300130,2300130,京成大和田,,,23001,12,276-0045,八千代市大和田字小板橋３０８,140.108578,35.712309,,,0,2300130
2300131,2300131,勝田台,,,23001,12,276-0023,八千代市勝田台１-８-１,140.126053,35.715445,,,0,2300131
2300132,2300132,志津,,,23001,12,285-0846,佐倉市上志津１６６９,140.144982,35.717406,,,0,2300132
2300133,2300133,ユーカリが丘,,,23001,12,285-0858,佐倉市ユーカリが丘４-８-２,140.156354,35.721801,,,0,2300133
2300134,2300134,京成臼井,,,23001,12,285-0837,佐倉市王子台３-３０-３,140.180796,35.730017,,,0,2300134
2300135,2300135,京成佐倉,,,23001,12,285-0014,佐倉市栄町１００１-５,140.229633,35.725205,,,0,2300135
2300136,2300136,大佐倉,,,23001,12,285-0041,佐倉市大佐倉松山２７７,140.25079,35.729908,,,0,2300136
2300137,2300137,京成酒々井,,,23001,12,285-0921,印旛郡酒々井町中川５６０-１,140.270132,35.736867,,,0,2300137
2300138,2300138,宗吾参道,,,23001,12,285-0907,印旛郡酒々井町下岩橋字仲田４３２-３,140.280975,35.752669,,,0,2300138
2300139,2300139,公津の杜,,,23001,12,286-0048,成田市公津の杜４-１１-２,140.294904,35.760446,,,0,2300139
2300140,1132703,京成成田,,,23001,12,286-0033,成田市花崎町８１４,140.315473,35.776308,,,0,2300140
2300141,2300141,東成田,,,23001,12,286-0104,成田市古込字込前１２４,140.387225,35.770091,,,0,2300141
2300142,1132813,空港第２ビル（第２旅客ターミナル）,,,23001,12,-,千葉県成田市古込字古込1-1,140.387163,35.773693,,,0,2300142
2300143,1132705,成田空港（第１旅客ターミナル）,,,23001,12,-,千葉県成田市三里塚御料牧場1-1,140.384644,35.763983,,,0,2300143
2300201,2100203,押上（スカイツリー前）,,,23002,13,131-0045,墨田区押上一丁目,139.812935,35.710702,,,0,2300201
2300202,2300202,京成曳舟,,,23002,13,131-0046,墨田区京島１-３９-１,139.820012,35.718441,,,0,2300202
2300203,2300203,八広,,,23002,13,131-0041,墨田区八広６-２５-２０,139.828738,35.727687,,,0,2300203
2300204,2300204,四ツ木,,,23002,13,124-0011,葛飾区四つ木１-１-１,139.834918,35.731962,,,0,2300204
2300205,2300205,京成立石,,,23002,13,124-0012,葛飾区立石４-２４-１,139.848558,35.738281,,,0,2300205
2300206,2300109,青砥,,,23002,13,,東京都葛飾区青戸三丁目36番1号,139.856292,35.745883,,,0,2300206
2300207,2300110,京成高砂,,,23002,13,,東京都葛飾区高砂五丁目28-1,139.866875,35.750932,,,0,2300207
2300301,2300110,京成高砂,,,23003,13,,東京都葛飾区高砂五丁目28-1,139.866875,35.750932,,,0,2300301
2300302,2300302,柴又,,,23003,13,125-0052,葛飾区柴又４-８-１４,139.875188,35.756323,,,0,2300302
2300303,1132008,京成金町,,,23003,13,125-0042,葛飾区金町５-３７-９,139.870387,35.768471,,,0,2300303
2300401,2300126,京成津田沼,,,23004,12,275-0016,習志野市津田沼３-１-１,140.024823,35.68364,,,0,2300401
2300402,1131334,京成幕張本郷,,,23004,12,262-0033,千葉市花見川区幕張本郷１-１-３,140.042091,35.672551,1991-08-07,,0,2300402
2300403,1131335,京成幕張,,,23004,12,262-0032,千葉市花見川区幕張町４-６０１,140.05591,35.66078,,,0,2300403
2300404,2300404,検見川,,,23004,12,262-0023,千葉市花見川区検見川町１-７９１,140.066656,35.652512,,,0,2300404
2300405,2300405,京成稲毛,,,23004,12,263-0034,千葉市稲毛区稲毛３-１-１７,140.085505,35.637783,,,0,2300405
2300406,2300406,みどり台,,,23004,12,263-0023,千葉市稲毛区緑町１-７-１,140.097413,35.624994,,,0,2300406
2300407,2300407,西登戸,,,23004,12,260-0032,千葉市中央区登戸町４-９-１,140.102801,35.617615,,,0,2300407
2300408,2300408,新千葉,,,23004,12,260-0032,千葉市中央区登戸町２-１０-１５,140.108557,35.612455,,,0,2300408
2300409,1131339,京成千葉,,,23004,12,260-0028,千葉市中央区新町２５０-３,140.114273,35.6116,,,0,2300409
2300410,2300410,千葉中央,,,23004,12,260-0014,千葉市中央区本千葉町１５-１,140.117809,35.607354,,,0,2300410
2300501,2300410,千葉中央,,,23005,12,260-0014,千葉市中央区本千葉町１５-１,140.117809,35.607354,,,0,2300501
2300502,2300502,千葉寺,,,23005,12,260-0844,千葉市中央区千葉寺町９１２-１,140.132236,35.590311,,,0,2300502
2300503,2300503,大森台,,,23005,12,260-0811,千葉市中央区大森町４６３-３,140.149398,35.584126,,,0,2300503
2300504,2300504,学園前,,,23005,12,266-0032,千葉市緑区おゆみ野中央１-１４-２,140.158416,35.560364,,,0,2300504
2300505,2300505,おゆみ野,,,23005,12,266-0033,千葉市緑区おゆみ野南３-２７-１,140.166264,35.550029,,,0,2300505
2300506,2300506,ちはら台,,,23005,12,290-0000,市原市ちはら台７-８７,140.17029,35.534017,,,0,2300506
2300601,2300101,京成上野,,,23006,13,-,東京都台東区上野公園1-60,139.773571,35.711232,1933-12-10,,0,2300601
2300602,1130218,日暮里,,,23006,13,-,東京都荒川区西日暮里二丁目19-1,139.771287,35.727908,1931-12-19,,0,2300602
2300603,2300109,青砥,,,23006,13,-,東京都葛飾区青戸三丁目36番1号,139.856292,35.745883,1928-11-01,,0,2300603
2300604,2300110,京成高砂,,,23006,13,-,東京都葛飾区高砂五丁目28-1,139.866875,35.750932,,,0,2300604
2300605,1130521,東松戸,,,23006,12,-,千葉県松戸市紙敷447,139.942957,35.769954,1991-03-31,,0,2300605
2300606,2100430,新鎌ヶ谷,,,23006,12,-,千葉県鎌ケ谷市新鎌ケ谷一丁目13-1,139.998361,35.779481,1991-03-31,,0,2300606
2300607,9934013,千葉ニュータウン中央,,,23006,12,-,千葉県印西市中央南一丁目1390-1,140.116159,35.800175,1984-03-19,,0,2300607
2300608,9934015,印旛日本医大,,,23006,12,-,千葉県印西市若萩一丁目1,140.203112,35.787512,2000-07-22,,0,2300608
2300609,2300609,成田湯川,,,23006,12,-,千葉県成田市松崎1620-1,140.291596,35.799115,2010-07-17,,0,2300609
2300610,1132813,空港第２ビル（第２旅客ターミナル）,,,23006,12,-,千葉県成田市古込字古込1-1,140.387163,35.773693,1992-12-03,,0,2300610
2300611,1132705,成田空港（第１旅客ターミナル）,,,23006,12,-,千葉県成田市三里塚御料牧場1-1,140.384644,35.763983,1991-03-19,,0,2300611
2400101,1130208,新宿,,,24001,13,,東京都新宿区西新宿一丁目1-4,139.699187,35.690163,,,0,2400101
2400102,2400102,初台,,,24001,13,151-0061,渋谷区初台１-５３-７,139.686354,35.68123,,,0,2400102
2400103,2400103,幡ヶ谷,,,24001,13,,東京都渋谷区幡ヶ谷一丁目,139.676183,35.677061,,,0,2400103
2400104,2400104,笹塚,,,24001,13,151-0073,渋谷区笹塚１-５６-７,139.667251,35.673758,,,0,2400104
2400105,2400105,代田橋,,,24001,13,156-0041,世田谷区大原２-１８-９,139.659413,35.671092,,,0,2400105
2400106,2400106,明大前,,,24001,13,156-0043,世田谷区松原２-４５-１,139.650352,35.668758,,,0,2400106
2400107,2400107,下高井戸,,,24001,13,156-0043,世田谷区松原３-２９-１７,139.641372,35.66615,,,0,2400107
2400108,2400108,桜上水,,,24001,13,156-0045,世田谷区桜上水５-２９-５２,139.63129,35.66768,,,0,2400108
2400109,2400109,上北沢,,,24001,13,156-0057,世田谷区上北沢４-１４-３,139.62329,35.668857,,,0,2400109
2400110,2400110,八幡山,,,24001,13,168-0074,杉並区上高井戸１-１-１１,139.614927,35.669982,,,0,2400110
2400111,2400111,芦花公園,,,24001,13,157-0062,世田谷区南烏山３-１-１６,139.608247,35.670479,,,0,2400111
2400112,2400112,千歳烏山,,,24001,13,157-0062,世田谷区南烏山６-１-１,139.60067,35.667921,,,0,2400112
2400113,2400113,仙川,,,24001,13,182-0002,調布市仙川町１-４３,139.584908,35.662257,,,0,2400113
2400114,2400114,つつじヶ丘,,,24001,13,,東京都調布市西つつじヶ丘三丁目35-1,139.575103,35.657936,,,0,2400114
2400115,2400115,柴崎,,,24001,13,182-0007,調布市菊野台２-６７-１１,139.56658,35.653997,,,0,2400115
2400116,2400116,国領,,,24001,13,182-0022,調布市国領町３-１８-１,139.558036,35.650087,,,0,2400116
2400117,2400117,布田,,,24001,13,182-0022,調布市国領町５-６７-１,139.551557,35.649904,,,0,2400117
2400118,2400118,調布,,,24001,13,182-0024,調布市布田４-３２-１,139.543988,35.652181,,,0,2400118
2400119,2400119,西調布,,,24001,13,182-0035,調布市上石原１-２５-１７,139.529822,35.657169,,,0,2400119
2400120,2400120,飛田給,,,24001,13,182-0036,調布市飛田給１-４２-１１,139.523666,35.660121,,,0,2400120
2400121,2400121,武蔵野台,,,24001,13,183-0011,府中市白糸台４-１８-４,139.511289,35.664159,,,0,2400121
2400122,2400122,多磨霊園,,,24001,13,183-0015,府中市清水が丘３-２６-１１,139.502615,35.666197,,,0,2400122
2400123,2400123,東府中,,,24001,13,183-0015,府中市清水が丘１-８-３,139.495257,35.668766,,,0,2400123
2400124,2400124,府中,,,24001,13,183-0023,府中市宮町１-１-１０,139.479900,35.672245,,,0,2400124
2400125,1130321,分倍河原,,,24001,13,183-0021,府中市片町２丁目,139.468798,35.668493,,,0,2400125
2400126,2400126,中河原,,,24001,13,183-0034,府中市住吉町２-１-１６,139.457602,35.659549,,,0,2400126
2400127,2400127,聖蹟桜ヶ丘,,,24001,13,,東京都多摩市関戸一丁目10-10,139.446979,35.650814,,,0,2400127
2400128,2400128,百草園,,,24001,13,191-0033,日野市百草２０９,139.431285,35.657362,,,0,2400128
2400129,2400129,高幡不動,,,24001,13,191-0031,日野市高幡１３９,139.412953,35.662361,,,0,2400129
2400130,2400130,南平,,,24001,13,191-0041,日野市南平６-９-３１,139.392008,35.654559,,,0,2400130
2400131,2400131,平山城址公園,,,24001,13,191-0043,日野市平山５-１８-１０,139.379926,35.647371,,,0,2400131
2400132,2400132,長沼,,,24001,13,192-0907,八王子市長沼町７００,139.365849,35.642788,,,0,2400132
2400133,2400133,北野,,,24001,13,192-0911,八王子市打越町３３５-１,139.354489,35.644479,,,0,2400133
2400134,2400134,京王八王子,,,24001,13,192-0046,八王子市明神町３-２７-１,139.343851,35.657416,,,0,2400134
2400201,2400118,調布,,,24002,13,182-0024,調布市布田４-３２-１,139.543988,35.652181,,,0,2400201
2400202,2400202,京王多摩川,,,24002,13,182-0025,調布市多摩川４-４０-１,139.536606,35.644499,,,0,2400202
2400203,2400203,京王稲田堤,,,24002,14,214-0001,川崎市多摩区菅４-１-１,139.531099,35.633895,,,0,2400203
2400204,2400204,京王よみうりランド,,,24002,13,,東京都稲城市矢野口,139.517597,35.632934,,,0,2400204
2400205,2400205,稲城,,,24002,13,206-0802,稲城市東長沼３１０８,139.500398,35.636166,,,0,2400205
2400206,2400206,若葉台,,,24002,14,215-0035,川崎市麻生区黒川６０９,139.472189,35.619325,,,0,2400206
2400207,2400207,京王永山,,,24002,13,206-0025,多摩市永山１-１８-１,139.448204,35.630102,,,0,2400207
2400208,2400208,京王多摩センター,,,24002,13,206-0033,多摩市落合１-１０-２,139.42402,35.62518,,,0,2400208
2400209,2400209,京王堀之内,,,24002,13,192-0355,八王子市堀之内３-２４-４,139.400314,35.624438,,,0,2400209
2400210,2400210,南大沢,,,24002,13,192-0364,八王子市南大沢２-１-６,139.3798,35.6141,,,0,2400210
2400211,2400211,多摩境,,,24002,13,194-0212,町田市小山町２７１８-１,139.366987,35.601826,,,0,2400211
2400212,1130616,橋本,,,24002,14,229-1103,相模原市橋本６丁目,139.343226,35.595518,,,0,2400212
2400301,2400133,北野,,,24003,13,192-0911,八王子市打越町３３５-１,139.354489,35.644479,,,0,2400301
2400302,2400302,京王片倉,,,24003,13,192-0914,八王子市片倉町３４-９,139.337035,35.644343,,,0,2400302
2400303,2400303,山田,,,24003,13,193-0932,八王子市緑町４３４,139.321082,35.644411,,,0,2400303
2400304,2400304,めじろ台,,,24003,13,193-0833,八王子市めじろ台１-１００-１,139.308446,35.643601,,,0,2400304
2400305,2400305,狭間,,,24003,13,193-0834,八王子市東浅川町７７３,139.293808,35.640637,,,0,2400305
2400306,1131112,高尾,,,24003,13,193-0844,八王子市高尾町,139.281551,35.641645,,,0,2400306
2400307,2400307,高尾山口,,,24003,13,193-0844,八王子市高尾町２２４１,139.269856,35.632377,,,0,2400307
2400401,2400123,東府中,,,24004,13,183-0015,府中市清水が丘１-８-３,139.495257,35.668766,,,0,2400401
2400402,2400402,府中競馬正門前,,,24004,13,183-0016,府中市八幡町１-１８,139.485019,35.668288,,,0,2400402
2400501,2400129,高幡不動,,,24005,13,191-0031,日野市高幡１３９,139.412953,35.662361,,,0,2400501
2400502,2400502,多摩動物公園,,,24005,13,191-0042,日野市程久保３-３６-３９,139.404627,35.649215,,,0,2400502
2400601,1130205,渋谷,,,24006,13,-,東京都渋谷区道玄坂一丁目4-1,139.700872,35.6587,,,0,2400601
2400701,1130208,新線新宿,,,24007,13,-,東京都新宿区西新宿一丁目18,139.698812,35.68869,,,0,2400601
2400602,2400602,神泉,,,24006,13,150-0045,渋谷区神泉町４-６,139.693579,35.657244,,,0,2400602
2400603,2400603,駒場東大前,,,24006,13,153-0041,目黒区駒場３-９-１,139.684308,35.65868,,,0,2400603
2400604,2400104,池ノ上,,,24006,13,155-0032,世田谷区代沢２-４３-８,139.67344,35.660402,,,0,2400604
2400704,2400104,笹塚,,,24007,13,151-0073,渋谷区笹塚１-５６-７,139.667251,35.673758,,,0,2400604
2400605,2400605,下北沢,,,24006,13,155-0031,世田谷区北沢２丁目,139.66691,35.661539,,,0,2400605
2400606,2400606,新代田,,,24006,13,155-0033,世田谷区代田５-３０-１８,139.660524,35.662593,,,0,2400606
2400607,2400607,東松原,,,24006,13,156-0043,世田谷区松原５-２-６,139.655535,35.662634,,,0,2400607
2400608,2400106,明大前,,,24006,13,156-0043,世田谷区松原２-４５-１,139.650352,35.668758,,,0,2400608
2400609,2400609,永福町,,,24006,13,168-0064,杉並区永福２-６０-３１,139.642733,35.67629,,,0,2400609
2400610,2400610,西永福,,,24006,13,168-0064,杉並区永福３-３６-１,139.634936,35.678918,,,0,2400610
2400611,2400611,浜田山,,,24006,13,168-0065,杉並区浜田山３-３１-２,139.627528,35.681603,,,0,2400611
